Unnamed: 8,Unnamed: 9,reclamo_ano,reclamo_cantidad,reclamo_mes_nombre,reclamo_mes_nro,reclamo_origen,reclamo_prestadora,reclamo_sede_enargas,reclamo_tipo
,,2019,3,Marzo,3,Correo Postal,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,I   - Facturacion y Gestion de Deudas
,,2019,3,Marzo,3,Medio electronico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,I   - Facturacion y Gestion de Deudas
,,2019,5,Marzo,3,Telefonico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,I   - Facturacion y Gestion de Deudas
,,2019,12,Marzo,3,Personal,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,I   - Facturacion y Gestion de Deudas
,,2019,1,Marzo,3,Medio electronico,BAGSA,Centro Regional La Plata,I   - Facturacion y Gestion de Deudas
,,2019,9,Marzo,3,Medio electronico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,II  - Inconvenientes con el suministro de gas
,,2019,9,Marzo,3,Telefonico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,II  - Inconvenientes con el suministro de gas
,,2019,5,Marzo,3,Personal,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,II  - Inconvenientes con el suministro de gas
,,2019,1,Marzo,3,Medio electronico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,III - Gestion de Prestaciones
,,2019,8,Marzo,3,Medio electronico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,I   - Facturacion y Gestion de Deudas
,,2019,6,Marzo,3,Personal,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,I   - Facturacion y Gestion de Deudas
,,2019,6,Marzo,3,Telefonico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,I   - Facturacion y Gestion de Deudas
,,2019,1,Marzo,3,Correo Postal,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Mar Del Plata,II  - Inconvenientes con el suministro de gas
,,2019,1,Marzo,3,Medio electronico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Mar Del Plata,II  - Inconvenientes con el suministro de gas
,,2019,1,Marzo,3,Personal,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Mar Del Plata,II  - Inconvenientes con el suministro de gas
,,2019,1,Marzo,3,Correo Postal,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Mar Del Plata,III - Gestion de Prestaciones
,,2019,1,Marzo,3,Correo Postal,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Mar Del Plata,III - Gestion de Prestaciones
,,2019,1,Marzo,3,Medio electronico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Mar Del Plata,I   - Facturacion y Gestion de Deudas
,,2019,1,Marzo,3,Personal,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Mar Del Plata,I   - Facturacion y Gestion de Deudas
,,2019,1,Marzo,3,Correo Postal,COMPANIA DE GAS DE LA COSTA S.A.,Centro Regional Mar Del Plata,III - Gestion de Prestaciones
,,2019,1,Marzo,3,Telefonico,GASNOR S.A.,Centro Regional Noroeste,II  - Inconvenientes con el suministro de gas
,,2019,1,Marzo,3,Telefonico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Rio Gallegos,II  - Inconvenientes con el suministro de gas
,,2019,1,Marzo,3,Medio electronico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Rio Gallegos,III - Gestion de Prestaciones
,,2019,1,Marzo,3,Personal,CAMUZZI GAS DEL SUR S.A.,Centro Regional Rio Gallegos,III - Gestion de Prestaciones
,,2019,3,Marzo,3,Personal,CAMUZZI GAS DEL SUR S.A.,Centro Regional Rio Grande,II  - Inconvenientes con el suministro de gas
,,2019,3,Marzo,3,Telefonico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Rio Grande,II  - Inconvenientes con el suministro de gas
,,2019,2,Marzo,3,Personal,CAMUZZI GAS DEL SUR S.A.,Centro Regional Rio Grande,III - Gestion de Prestaciones
,,2019,1,Marzo,3,Telefonico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Rio Grande,I   - Facturacion y Gestion de Deudas
,,2019,2,Marzo,3,Personal,CAMUZZI GAS DEL SUR S.A.,Centro Regional Rio Grande,I   - Facturacion y Gestion de Deudas
,,2019,1,Marzo,3,Personal,LITORAL GAS S.A.,Centro Regional Rosario,II  - Inconvenientes con el suministro de gas
,,2019,4,Marzo,3,Telefonico,LITORAL GAS S.A.,Centro Regional Rosario,II  - Inconvenientes con el suministro de gas
,,2019,1,Marzo,3,Medio electronico,LITORAL GAS S.A.,Centro Regional Rosario,II  - Inconvenientes con el suministro de gas
,,2019,1,Marzo,3,Personal,LITORAL GAS S.A.,Centro Regional Rosario,III - Gestion de Prestaciones
,,2019,1,Marzo,3,Telefonico,LITORAL GAS S.A.,Centro Regional Rosario,III - Gestion de Prestaciones
,,2019,4,Marzo,3,Personal,LITORAL GAS S.A.,Centro Regional Rosario,I   - Facturacion y Gestion de Deudas
,,2019,1,Marzo,3,Medio electronico,LITORAL GAS S.A.,Centro Regional Rosario,I   - Facturacion y Gestion de Deudas
,,2019,1,Marzo,3,Medio electronico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional San Juan,I   - Facturacion y Gestion de Deudas
,,2019,4,Marzo,3,Telefonico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Santa Rosa,II  - Inconvenientes con el suministro de gas
,,2019,3,Marzo,3,Telefonico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Sur,II  - Inconvenientes con el suministro de gas
,,2019,1,Marzo,3,Telefonico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Sur,II  - Inconvenientes con el suministro de gas
,,2019,2,Marzo,3,Telefonico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Sur,III - Gestion de Prestaciones
,,2019,4,Marzo,3,Personal,CAMUZZI GAS DEL SUR S.A.,Centro Regional Sur,III - Gestion de Prestaciones
,,2019,1,Marzo,3,Personal,CAMUZZI GAS DEL SUR S.A.,Centro Regional Sur,I   - Facturacion y Gestion de Deudas
,,2019,1,Marzo,3,Telefonico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Sur,I   - Facturacion y Gestion de Deudas
,,2019,1,Marzo,3,Telefonico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Sur,I   - Facturacion y Gestion de Deudas
,,2019,1,Marzo,3,Personal,CAMUZZI GAS DEL SUR S.A.,Centro Regional Trelew,I   - Facturacion y Gestion de Deudas
,,2019,4,Marzo,3,Telefonico,GASNOR S.A.,Centro Regional Tucuman,II  - Inconvenientes con el suministro de gas
,,2019,1,Marzo,3,Correo Postal,GASNOR S.A.,Centro Regional Tucuman,II  - Inconvenientes con el suministro de gas
,,2019,1,Marzo,3,Medio electronico,GASNOR S.A.,Centro Regional Tucuman,I   - Facturacion y Gestion de Deudas
,,2019,3,Marzo,3,Correo Postal,GASNOR S.A.,Centro Regional Tucuman,I   - Facturacion y Gestion de Deudas
,,2019,1,Marzo,3,Correo Postal,GAS NATURAL BAN S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2019,3,Marzo,3,Personal,GAS NATURAL BAN S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2019,86,Marzo,3,Telefonico,GAS NATURAL BAN S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2019,24,Marzo,3,Medio electronico,GAS NATURAL BAN S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2019,21,Marzo,3,Medio electronico,GAS NATURAL BAN S.A.,Sede Central,III - Gestion de Prestaciones
,,2019,1,Marzo,3,Correo Postal,GAS NATURAL BAN S.A.,Sede Central,III - Gestion de Prestaciones
,,2019,6,Marzo,3,Telefonico,GAS NATURAL BAN S.A.,Sede Central,III - Gestion de Prestaciones
,,2019,2,Marzo,3,Personal,GAS NATURAL BAN S.A.,Sede Central,III - Gestion de Prestaciones
,,2019,7,Marzo,3,Telefonico,GAS NATURAL BAN S.A.,Sede Central,I   - Facturacion y Gestion de Deudas
,,2019,5,Marzo,3,Personal,GAS NATURAL BAN S.A.,Sede Central,I   - Facturacion y Gestion de Deudas
,,2019,2,Marzo,3,Correo Postal,GAS NATURAL BAN S.A.,Sede Central,I   - Facturacion y Gestion de Deudas
,,2019,16,Marzo,3,Medio electronico,GAS NATURAL BAN S.A.,Sede Central,I   - Facturacion y Gestion de Deudas
,,2019,115,Marzo,3,Telefonico,METROGAS S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2019,19,Marzo,3,Personal,METROGAS S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2019,76,Marzo,3,Medio electronico,METROGAS S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2019,2,Marzo,3,Correo Postal,METROGAS S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2019,11,Marzo,3,Correo Postal,METROGAS S.A.,Sede Central,III - Gestion de Prestaciones
,,2019,22,Marzo,3,Medio electronico,METROGAS S.A.,Sede Central,III - Gestion de Prestaciones
,,2019,13,Marzo,3,Telefonico,METROGAS S.A.,Sede Central,III - Gestion de Prestaciones
,,2019,14,Marzo,3,Personal,METROGAS S.A.,Sede Central,III - Gestion de Prestaciones
,,2019,4,Marzo,3,Correo Postal,METROGAS S.A.,Sede Central,I   - Facturacion y Gestion de Deudas
,,2019,26,Marzo,3,Medio electronico,METROGAS S.A.,Sede Central,I   - Facturacion y Gestion de Deudas
,,2019,18,Marzo,3,Personal,METROGAS S.A.,Sede Central,I   - Facturacion y Gestion de Deudas
,,2019,14,Marzo,3,Telefonico,METROGAS S.A.,Sede Central,I   - Facturacion y Gestion de Deudas
,,2019,1,Abril,4,Medio electronico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Bahia Blanca,II  - Inconvenientes con el suministro de gas
,,2019,1,Abril,4,Personal,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Bahia Blanca,I   - Facturacion y Gestion de Deudas
,,2019,1,Abril,4,Medio electronico,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,Centro Regional Centro,II  - Inconvenientes con el suministro de gas
,,2019,1,Abril,4,Telefonico,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,Centro Regional Centro,II  - Inconvenientes con el suministro de gas
,,2019,9,Abril,4,Personal,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,Centro Regional Centro,II  - Inconvenientes con el suministro de gas
,,2019,1,Abril,4,Telefonico,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,Centro Regional Centro,III - Gestion de Prestaciones
,,2019,1,Abril,4,Personal,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,Centro Regional Centro,III - Gestion de Prestaciones
,,2019,24,Abril,4,Medio electronico,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,Centro Regional Centro,I   - Facturacion y Gestion de Deudas
,,2019,11,Abril,4,Telefonico,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,Centro Regional Centro,I   - Facturacion y Gestion de Deudas
,,2019,19,Abril,4,Personal,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,Centro Regional Centro,I   - Facturacion y Gestion de Deudas
,,2019,3,Abril,4,Personal,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,II  - Inconvenientes con el suministro de gas
,,2019,1,Abril,4,Telefonico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,II  - Inconvenientes con el suministro de gas
,,2019,1,Abril,4,Medio electronico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,III - Gestion de Prestaciones
,,2019,3,Abril,4,Personal,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,III - Gestion de Prestaciones
,,2019,2,Abril,4,Correo Postal,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,III - Gestion de Prestaciones
,,2019,4,Abril,4,Medio electronico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,I   - Facturacion y Gestion de Deudas
,,2019,3,Abril,4,Personal,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,I   - Facturacion y Gestion de Deudas
,,2019,4,Abril,4,Telefonico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,I   - Facturacion y Gestion de Deudas
,,2019,3,Abril,4,Correo Postal,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,I   - Facturacion y Gestion de Deudas
,,2019,5,Abril,4,Medio electronico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,II  - Inconvenientes con el suministro de gas
,,2019,6,Abril,4,Telefonico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,II  - Inconvenientes con el suministro de gas
,,2019,3,Abril,4,Medio electronico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,III - Gestion de Prestaciones
,,2019,8,Abril,4,Personal,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,I   - Facturacion y Gestion de Deudas
,,2019,7,Abril,4,Telefonico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,I   - Facturacion y Gestion de Deudas
,,2019,9,Abril,4,Medio electronico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,I   - Facturacion y Gestion de Deudas
,,2019,1,Abril,4,Correo Postal,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Mar Del Plata,II  - Inconvenientes con el suministro de gas
,,2019,1,Abril,4,Correo Postal,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Mar Del Plata,II  - Inconvenientes con el suministro de gas
,,2019,2,Abril,4,Medio electronico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Mar Del Plata,II  - Inconvenientes con el suministro de gas
,,2019,1,Abril,4,Personal,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Mar Del Plata,II  - Inconvenientes con el suministro de gas
,,2019,1,Abril,4,Medio electronico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Mar Del Plata,I   - Facturacion y Gestion de Deudas
,,2019,2,Abril,4,Personal,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Mar Del Plata,I   - Facturacion y Gestion de Deudas
,,2019,1,Abril,4,Correo Postal,COMPANIA DE GAS DE LA COSTA S.A.,Centro Regional Mar Del Plata,II  - Inconvenientes con el suministro de gas
,,2019,1,Abril,4,Medio electronico,PROAGAS S.A.,Centro Regional Mar Del Plata,II  - Inconvenientes con el suministro de gas
,,2019,1,Abril,4,Medio electronico,PROAGAS S.A.,Centro Regional Mar Del Plata,I   - Facturacion y Gestion de Deudas
,,2019,2,Abril,4,Telefonico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Rio Gallegos,II  - Inconvenientes con el suministro de gas
,,2019,1,Abril,4,Medio electronico,DISTRIGAS S.A.,Centro Regional Rio Gallegos,I   - Facturacion y Gestion de Deudas
,,2019,2,Abril,4,Telefonico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Rio Grande,II  - Inconvenientes con el suministro de gas
,,2019,2,Abril,4,Personal,CAMUZZI GAS DEL SUR S.A.,Centro Regional Rio Grande,II  - Inconvenientes con el suministro de gas
,,2019,2,Abril,4,Telefonico,LITORAL GAS S.A.,Centro Regional Rosario,II  - Inconvenientes con el suministro de gas
,,2019,6,Abril,4,Personal,LITORAL GAS S.A.,Centro Regional Rosario,II  - Inconvenientes con el suministro de gas
,,2019,1,Abril,4,Personal,LITORAL GAS S.A.,Centro Regional Rosario,I   - Facturacion y Gestion de Deudas
,,2019,1,Abril,4,Correo Postal,SBD COOPERATIVA SETUBAL LTDA.,Centro Regional Rosario,II  - Inconvenientes con el suministro de gas
,,2019,1,Abril,4,Telefonico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional San Juan,II  - Inconvenientes con el suministro de gas
,,2019,3,Abril,4,Correo Postal,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional San Juan,I   - Facturacion y Gestion de Deudas
,,2019,1,Abril,4,Personal,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional San Juan,I   - Facturacion y Gestion de Deudas
,,2019,1,Abril,4,Correo Postal,SBD MULET CONSTRUCCIONES ELECTROMECANICAS S.R.L.,Centro Regional San Juan,I   - Facturacion y Gestion de Deudas
,,2019,1,Abril,4,Telefonico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Santa Rosa,II  - Inconvenientes con el suministro de gas
,,2019,1,Abril,4,Personal,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Santa Rosa,II  - Inconvenientes con el suministro de gas
,,2019,1,Abril,4,Personal,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Santa Rosa,I   - Facturacion y Gestion de Deudas
,,2019,1,Abril,4,Medio electronico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Sur,II  - Inconvenientes con el suministro de gas
,,2019,1,Abril,4,Telefonico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Sur,II  - Inconvenientes con el suministro de gas
,,2019,1,Abril,4,Personal,CAMUZZI GAS DEL SUR S.A.,Centro Regional Sur,II  - Inconvenientes con el suministro de gas
,,2019,1,Abril,4,Medio electronico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Sur,III - Gestion de Prestaciones
,,2019,5,Abril,4,Telefonico,GASNOR S.A.,Centro Regional Tucuman,II  - Inconvenientes con el suministro de gas
,,2019,3,Abril,4,Telefonico,GASNOR S.A.,Centro Regional Tucuman,I   - Facturacion y Gestion de Deudas
,,2019,1,Abril,4,Telefonico,GASNOR S.A.,Centro Regional Tucuman,I   - Facturacion y Gestion de Deudas
,,2019,14,Abril,4,Medio electronico,GAS NATURAL BAN S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2019,82,Abril,4,Telefonico,GAS NATURAL BAN S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2019,3,Abril,4,Personal,GAS NATURAL BAN S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2019,14,Abril,4,Medio electronico,GAS NATURAL BAN S.A.,Sede Central,III - Gestion de Prestaciones
,,2019,4,Abril,4,Telefonico,GAS NATURAL BAN S.A.,Sede Central,III - Gestion de Prestaciones
,,2019,1,Abril,4,Correo Postal,GAS NATURAL BAN S.A.,Sede Central,III - Gestion de Prestaciones
,,2019,7,Abril,4,Medio electronico,GAS NATURAL BAN S.A.,Sede Central,I   - Facturacion y Gestion de Deudas
,,2019,1,Abril,4,Correo Postal,GAS NATURAL BAN S.A.,Sede Central,I   - Facturacion y Gestion de Deudas
,,2019,4,Abril,4,Personal,GAS NATURAL BAN S.A.,Sede Central,I   - Facturacion y Gestion de Deudas
,,2019,9,Abril,4,Telefonico,GAS NATURAL BAN S.A.,Sede Central,I   - Facturacion y Gestion de Deudas
,,2019,8,Abril,4,Personal,METROGAS S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2019,91,Abril,4,Telefonico,METROGAS S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2019,52,Abril,4,Medio electronico,METROGAS S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2019,2,Abril,4,Correo Postal,METROGAS S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2019,6,Abril,4,Telefonico,METROGAS S.A.,Sede Central,III - Gestion de Prestaciones
,,2019,17,Abril,4,Personal,METROGAS S.A.,Sede Central,III - Gestion de Prestaciones
,,2019,5,Abril,4,Correo Postal,METROGAS S.A.,Sede Central,III - Gestion de Prestaciones
,,2019,24,Abril,4,Medio electronico,METROGAS S.A.,Sede Central,III - Gestion de Prestaciones
,,2019,19,Abril,4,Personal,METROGAS S.A.,Sede Central,I   - Facturacion y Gestion de Deudas
,,2019,9,Abril,4,Telefonico,METROGAS S.A.,Sede Central,I   - Facturacion y Gestion de Deudas
,,2019,4,Abril,4,Correo Postal,METROGAS S.A.,Sede Central,I   - Facturacion y Gestion de Deudas
,,2019,20,Abril,4,Medio electronico,METROGAS S.A.,Sede Central,I   - Facturacion y Gestion de Deudas
,,2019,1,Mayo,5,Personal,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Bahia Blanca,II  - Inconvenientes con el suministro de gas
,,2019,1,Mayo,5,Medio electronico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Bahia Blanca,II  - Inconvenientes con el suministro de gas
,,2019,1,Mayo,5,Personal,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Bahia Blanca,I   - Facturacion y Gestion de Deudas
,,2019,1,Mayo,5,Personal,CAMUZZI GAS DEL SUR S.A.,Centro Regional Bariloche,II  - Inconvenientes con el suministro de gas
,,2019,1,Mayo,5,Medio electronico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Bariloche,II  - Inconvenientes con el suministro de gas
,,2019,1,Mayo,5,Personal,CAMUZZI GAS DEL SUR S.A.,Centro Regional Bariloche,III - Gestion de Prestaciones
,,2019,4,Mayo,5,Personal,CAMUZZI GAS DEL SUR S.A.,Centro Regional Bariloche,I   - Facturacion y Gestion de Deudas
,,2019,2,Mayo,5,Telefonico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Bariloche,I   - Facturacion y Gestion de Deudas
,,2019,1,Mayo,5,Medio electronico,CARLOS PAZ GAS S.A.,Centro Regional Centro,I   - Facturacion y Gestion de Deudas
,,2019,11,Mayo,5,Personal,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,Centro Regional Centro,II  - Inconvenientes con el suministro de gas
,,2019,11,Mayo,5,Telefonico,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,Centro Regional Centro,II  - Inconvenientes con el suministro de gas
,,2019,5,Mayo,5,Medio electronico,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,Centro Regional Centro,II  - Inconvenientes con el suministro de gas
,,2019,1,Mayo,5,Telefonico,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,Centro Regional Centro,III - Gestion de Prestaciones
,,2019,1,Mayo,5,Personal,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,Centro Regional Centro,III - Gestion de Prestaciones
,,2019,14,Mayo,5,Medio electronico,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,Centro Regional Centro,I   - Facturacion y Gestion de Deudas
,,2019,2,Mayo,5,Medio electronico,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,Centro Regional Centro,I   - Facturacion y Gestion de Deudas
,,2019,33,Mayo,5,Personal,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,Centro Regional Centro,I   - Facturacion y Gestion de Deudas
,,2019,25,Mayo,5,Telefonico,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,Centro Regional Centro,I   - Facturacion y Gestion de Deudas
,,2019,1,Mayo,5,Personal,GAS NEA S.A.,Centro Regional Concordia,III - Gestion de Prestaciones
,,2019,1,Mayo,5,Telefonico,GAS NEA S.A.,Centro Regional Concordia,III - Gestion de Prestaciones
,,2019,1,Mayo,5,Correo Postal,GAS NEA S.A.,Centro Regional Concordia,I   - Facturacion y Gestion de Deudas
,,2019,3,Mayo,5,Medio electronico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,II  - Inconvenientes con el suministro de gas
,,2019,1,Mayo,5,Telefonico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,II  - Inconvenientes con el suministro de gas
,,2019,3,Mayo,5,Personal,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,II  - Inconvenientes con el suministro de gas
,,2019,25,Mayo,5,Telefonico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,II  - Inconvenientes con el suministro de gas
,,2019,1,Mayo,5,Correo Postal,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,II  - Inconvenientes con el suministro de gas
,,2019,5,Mayo,5,Personal,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,III - Gestion de Prestaciones
,,2019,1,Mayo,5,Correo Postal,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,III - Gestion de Prestaciones
,,2019,4,Mayo,5,Personal,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,I   - Facturacion y Gestion de Deudas
,,2019,6,Mayo,5,Telefonico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,I   - Facturacion y Gestion de Deudas
,,2019,1,Mayo,5,Correo Postal,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,I   - Facturacion y Gestion de Deudas
,,2019,4,Mayo,5,Medio electronico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,I   - Facturacion y Gestion de Deudas
