reclamo_año,reclamo_mes_nro,reclamo_mes_nombre,reclamo_sede_enargas,reclamo_prestadora,reclamo_tipo,reclamo_origen,reclamo_cantidad
2018,10,Octubre,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,III - Gestión de Prestaciones,Medio electrónico,1
2018,10,Octubre,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,III - Gestión de Prestaciones,Personal,1
2018,10,Octubre,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,8
2018,10,Octubre,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturación y Gestión de Deudas,Telefónico,44
2018,10,Octubre,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturación y Gestión de Deudas,Personal,29
2018,10,Octubre,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturación y Gestión de Deudas,Telefónico,1
2018,10,Octubre,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturación y Gestión de Deudas,Correo Postal,1
2018,10,Octubre,Centro Regional Cuyo,ENERGÍA SAN LUIS GAS,I   - Facturación y Gestión de Deudas,Medio electrónico,1
2018,10,Octubre,Centro Regional Cuyo,ENERGÍA SAN LUIS GAS,I   - Facturación y Gestión de Deudas,Correo Postal,1
2018,10,Octubre,Centro Regional La Plata,BAGSA,I   - Facturación y Gestión de Deudas,Personal,1
2018,10,Octubre,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Oficio,1
2018,10,Octubre,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Personal,1
2018,10,Octubre,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,7
2018,10,Octubre,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,7
2018,10,Octubre,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,III - Gestión de Prestaciones,Medio electrónico,3
2018,10,Octubre,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,III - Gestión de Prestaciones,Personal,1
2018,10,Octubre,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,III - Gestión de Prestaciones,Telefónico,1
2018,10,Octubre,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,I   - Facturación y Gestión de Deudas,Correo Postal,2
2018,10,Octubre,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,16
2018,10,Octubre,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,I   - Facturación y Gestión de Deudas,Personal,12
2018,10,Octubre,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,I   - Facturación y Gestión de Deudas,Telefónico,10
2018,10,Octubre,Centro Regional Mar Del Plata,BAGSA,II  - Inconvenientes con el suministro de gas,Medio electrónico,1
2018,10,Octubre,Centro Regional Mar Del Plata,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Personal,4
2018,10,Octubre,Centro Regional Mar Del Plata,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,3
2018,10,Octubre,Centro Regional Mar Del Plata,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,1
2018,10,Octubre,Centro Regional Mar Del Plata,CAMUZZI GAS PAMPEANA S.A.,III - Gestión de Prestaciones,Personal,1
2018,10,Octubre,Centro Regional Mar Del Plata,CAMUZZI GAS PAMPEANA S.A.,III - Gestión de Prestaciones,Telefónico,1
2018,10,Octubre,Centro Regional Mar Del Plata,CAMUZZI GAS PAMPEANA S.A.,I   - Facturación y Gestión de Deudas,Personal,1
2018,10,Octubre,Centro Regional Mar Del Plata,COMPAÑÍA DE GAS DE LA COSTA S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,1
2018,10,Octubre,Centro Regional Mar Del Plata,COOPERATIVA BATÁN DE OBRAS Y SERVICIOS PÚBLICOS LTDA.,II  - Inconvenientes con el suministro de gas,Telefónico,1
2018,10,Octubre,Centro Regional Mar Del Plata,PROAGAS S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,3
2018,10,Octubre,Centro Regional Noroeste,GASNOR S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,1
2018,10,Octubre,Centro Regional Noroeste,GASNOR S.A.,I   - Facturación y Gestión de Deudas,Personal,2
2018,10,Octubre,Centro Regional Noroeste,GASNOR S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,1
2018,10,Octubre,Centro Regional Río Gallegos,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,1
2018,10,Octubre,Centro Regional Río Grande,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Personal,1
2018,10,Octubre,Centro Regional Río Grande,CAMUZZI GAS DEL SUR S.A.,I   - Facturación y Gestión de Deudas,Personal,1
2018,10,Octubre,Centro Regional Río Grande,CAMUZZI GAS DEL SUR S.A.,I   - Facturación y Gestión de Deudas,Telefónico,1
2018,10,Octubre,Centro Regional Rosario,COMUNA DE ARTEAGA,I   - Facturación y Gestión de Deudas,Personal,1
2018,10,Octubre,Centro Regional Rosario,LITORAL GAS S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,1
2018,10,Octubre,Centro Regional Rosario,LITORAL GAS S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,3
2018,10,Octubre,Centro Regional Rosario,LITORAL GAS S.A.,II  - Inconvenientes con el suministro de gas,Personal,2
2018,10,Octubre,Centro Regional Rosario,LITORAL GAS S.A.,III - Gestión de Prestaciones,Personal,1
2018,10,Octubre,Centro Regional Rosario,LITORAL GAS S.A.,III - Gestión de Prestaciones,Medio electrónico,2
2018,10,Octubre,Centro Regional Rosario,LITORAL GAS S.A.,I   - Facturación y Gestión de Deudas,Personal,9
2018,10,Octubre,Centro Regional Rosario,LITORAL GAS S.A.,I   - Facturación y Gestión de Deudas,Telefónico,1
2018,10,Octubre,Centro Regional Rosario,LITORAL GAS S.A.,I   - Facturación y Gestión de Deudas,Correo Postal,1
2018,10,Octubre,Centro Regional Rosario,LITORAL GAS S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,6
2018,10,Octubre,Centro Regional San Juan,DISTRIBUIDORA DE GAS CUYANA S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,1
2018,10,Octubre,Centro Regional San Juan,DISTRIBUIDORA DE GAS CUYANA S.A.,II  - Inconvenientes con el suministro de gas,Personal,1
2018,10,Octubre,Centro Regional San Juan,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturación y Gestión de Deudas,Personal,12
2018,10,Octubre,Centro Regional San Juan,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,2
2018,10,Octubre,Centro Regional Santa Rosa,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,3
2018,10,Octubre,Centro Regional Santa Rosa,CAMUZZI GAS PAMPEANA S.A.,III - Gestión de Prestaciones,Telefónico,1
2018,10,Octubre,Centro Regional Santa Rosa,CAMUZZI GAS PAMPEANA S.A.,I   - Facturación y Gestión de Deudas,Telefónico,2
2018,10,Octubre,Centro Regional Tucumán,GASNOR S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,2
2018,10,Octubre,Centro Regional Tucumán,GASNOR S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,1
2018,10,Octubre,Centro Regional Tucumán,GASNOR S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,10
2018,10,Octubre,Centro Regional Tucumán,GASNOR S.A.,I   - Facturación y Gestión de Deudas,Personal,2
2018,10,Octubre,Centro Regional Tucumán,GASNOR S.A.,I   - Facturación y Gestión de Deudas,Telefónico,2
2018,10,Octubre,Centro Regional Tucumán,GASNOR S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,1
2018,10,Octubre,Centro Regional Tucumán,GASNOR S.A.,I   - Facturación y Gestión de Deudas,Correo Postal,8
2018,10,Octubre,Sede Central,CAMUZZI GAS PAMPEANA S.A.,I   - Facturación y Gestión de Deudas,Telefónico,1
2018,10,Octubre,Sede Central,DISTRIBUIDORA DE GAS CUYANA S.A.,II  - Inconvenientes con el suministro de gas,Correo Postal,1
2018,10,Octubre,Sede Central,GAS NATURAL BAN S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,32
2018,10,Octubre,Sede Central,GAS NATURAL BAN S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,1
2018,10,Octubre,Sede Central,GAS NATURAL BAN S.A.,II  - Inconvenientes con el suministro de gas,Personal,13
2018,10,Octubre,Sede Central,GAS NATURAL BAN S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,103
2018,10,Octubre,Sede Central,GAS NATURAL BAN S.A.,III - Gestión de Prestaciones,Telefónico,8
2018,10,Octubre,Sede Central,GAS NATURAL BAN S.A.,III - Gestión de Prestaciones,Medio electrónico,26
2018,10,Octubre,Sede Central,GAS NATURAL BAN S.A.,III - Gestión de Prestaciones,Correo Postal,1
2018,10,Octubre,Sede Central,GAS NATURAL BAN S.A.,I   - Facturación y Gestión de Deudas,Personal,3
2018,10,Octubre,Sede Central,GAS NATURAL BAN S.A.,I   - Facturación y Gestión de Deudas,Telefónico,18
2018,10,Octubre,Sede Central,GAS NATURAL BAN S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,15
2018,10,Octubre,Sede Central,GAS NATURAL BAN S.A.,I   - Facturación y Gestión de Deudas,Correo Postal,1
2018,10,Octubre,Sede Central,METROGAS S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,91
2018,10,Octubre,Sede Central,METROGAS S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,1
2018,10,Octubre,Sede Central,METROGAS S.A.,II  - Inconvenientes con el suministro de gas,Personal,12
2018,10,Octubre,Sede Central,METROGAS S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,48
2018,10,Octubre,Sede Central,METROGAS S.A.,II  - Inconvenientes con el suministro de gas,Correo Postal,1
2018,10,Octubre,Sede Central,METROGAS S.A.,III - Gestión de Prestaciones,Personal,7
2018,10,Octubre,Sede Central,METROGAS S.A.,III - Gestión de Prestaciones,Telefónico,13
2018,10,Octubre,Sede Central,METROGAS S.A.,III - Gestión de Prestaciones,Correo Postal,2
2018,10,Octubre,Sede Central,METROGAS S.A.,III - Gestión de Prestaciones,Medio electrónico,40
2018,10,Octubre,Sede Central,METROGAS S.A.,I   - Facturación y Gestión de Deudas,Telefónico,1
2018,10,Octubre,Sede Central,METROGAS S.A.,I   - Facturación y Gestión de Deudas,Telefónico,19
2018,10,Octubre,Sede Central,METROGAS S.A.,I   - Facturación y Gestión de Deudas,Personal,10
2018,10,Octubre,Sede Central,METROGAS S.A.,I   - Facturación y Gestión de Deudas,Correo Postal,6
2018,10,Octubre,Sede Central,METROGAS S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,31
2018,11,Noviembre,Centro Regional Bahía Blanca,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,1
2018,11,Noviembre,Centro Regional Bariloche,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,1
2018,11,Noviembre,Centro Regional Bariloche,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,1
2018,11,Noviembre,Centro Regional Bariloche,CAMUZZI GAS DEL SUR S.A.,III - Gestión de Prestaciones,Telefónico,1
2018,11,Noviembre,Centro Regional Bariloche,CAMUZZI GAS DEL SUR S.A.,I   - Facturación y Gestión de Deudas,Telefónico,2
2018,11,Noviembre,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,2
2018,11,Noviembre,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,2
2018,11,Noviembre,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,I   - Facturación y Gestión de Deudas,Telefónico,11
2018,11,Noviembre,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,I   - Facturación y Gestión de Deudas,Telefónico,1
2018,11,Noviembre,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,I   - Facturación y Gestión de Deudas,Personal,45
2018,11,Noviembre,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,I   - Facturación y Gestión de Deudas,Oficio,1
2018,11,Noviembre,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,23
2018,11,Noviembre,Centro Regional Centro,EMPRESA MUNICIPAL DE GAS SA (EMUGAS),I   - Facturación y Gestión de Deudas,Medio electrónico,2
2018,11,Noviembre,Centro Regional Concordia,GAS NEA S.A.,III - Gestión de Prestaciones,Telefónico,1
2018,11,Noviembre,Centro Regional Concordia,GAS NEA S.A.,III - Gestión de Prestaciones,Personal,1
2018,11,Noviembre,Centro Regional Concordia,GAS NEA S.A.,III - Gestión de Prestaciones,Medio electrónico,1
2018,11,Noviembre,Centro Regional Concordia,GAS NEA S.A.,I   - Facturación y Gestión de Deudas,Correo Postal,2
2018,11,Noviembre,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,2
2018,11,Noviembre,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,II  - Inconvenientes con el suministro de gas,Personal,1
2018,11,Noviembre,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,8
2018,11,Noviembre,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,III - Gestión de Prestaciones,Personal,1
2018,11,Noviembre,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,III - Gestión de Prestaciones,Telefónico,5
2018,11,Noviembre,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,19
2018,11,Noviembre,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturación y Gestión de Deudas,Correo Postal,9
2018,11,Noviembre,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturación y Gestión de Deudas,Telefónico,17
2018,11,Noviembre,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturación y Gestión de Deudas,Personal,12
2018,11,Noviembre,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Correo Postal,1
2018,11,Noviembre,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,8
2018,11,Noviembre,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Personal,2
2018,11,Noviembre,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,11
2018,11,Noviembre,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,I   - Facturación y Gestión de Deudas,Correo Postal,2
2018,11,Noviembre,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,15
2018,11,Noviembre,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,I   - Facturación y Gestión de Deudas,Telefónico,5
2018,11,Noviembre,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,I   - Facturación y Gestión de Deudas,Personal,10
2018,11,Noviembre,Centro Regional La Plata,COOPERATIVA TELEFÓNICA Y OTROS SERVICIOS PÚBLICOS Y CONSUMO DE ABASTO LIMITADA,II  - Inconvenientes con el suministro de gas,Personal,3
2018,11,Noviembre,Centro Regional La Plata,COOPERATIVA TELEFÓNICA Y OTROS SERVICIOS PÚBLICOS Y CONSUMO DE ABASTO LIMITADA,II  - Inconvenientes con el suministro de gas,Medio electrónico,1
2018,11,Noviembre,Centro Regional La Plata,GRUPO SERVICIO JUNÍN S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,1
2018,11,Noviembre,Centro Regional La Plata,SBD COOPERATIVA ELECTRICA Y DE SERVICIOS MARIANO MORENO LIMITADA,I   - Facturación y Gestión de Deudas,Medio electrónico,1
2018,11,Noviembre,Centro Regional Mar Del Plata,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,2
2018,11,Noviembre,Centro Regional Mar Del Plata,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Personal,2
2018,11,Noviembre,Centro Regional Mar Del Plata,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,1
2018,11,Noviembre,Centro Regional Mar Del Plata,CAMUZZI GAS PAMPEANA S.A.,III - Gestión de Prestaciones,Personal,1
2018,11,Noviembre,Centro Regional Mar Del Plata,CAMUZZI GAS PAMPEANA S.A.,III - Gestión de Prestaciones,Medio electrónico,1
2018,11,Noviembre,Centro Regional Mar Del Plata,CAMUZZI GAS PAMPEANA S.A.,I   - Facturación y Gestión de Deudas,Correo Postal,2
2018,11,Noviembre,Centro Regional Mar Del Plata,CAMUZZI GAS PAMPEANA S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,1
2018,11,Noviembre,Centro Regional Mar Del Plata,COMPAÑÍA DE GAS DE LA COSTA S.A.,I   - Facturación y Gestión de Deudas,Telefónico,1
2018,11,Noviembre,Centro Regional Noroeste,GASNOR S.A.,I   - Facturación y Gestión de Deudas,Personal,1
2018,11,Noviembre,Centro Regional Río Gallegos,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,1
2018,11,Noviembre,Centro Regional Río Grande,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Personal,1
2018,11,Noviembre,Centro Regional Río Grande,CAMUZZI GAS DEL SUR S.A.,III - Gestión de Prestaciones,Telefónico,1
2018,11,Noviembre,Centro Regional Río Grande,CAMUZZI GAS DEL SUR S.A.,I   - Facturación y Gestión de Deudas,Personal,5
2018,11,Noviembre,Centro Regional Río Grande,CAMUZZI GAS DEL SUR S.A.,I   - Facturación y Gestión de Deudas,Telefónico,1
2018,11,Noviembre,Centro Regional Rosario,COOPERATIVA DE SERVICIOS CORONDA LIMITADA,I   - Facturación y Gestión de Deudas,Correo Postal,1
2018,11,Noviembre,Centro Regional Rosario,LITORAL GAS S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,1
2018,11,Noviembre,Centro Regional Rosario,LITORAL GAS S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,5
2018,11,Noviembre,Centro Regional Rosario,LITORAL GAS S.A.,II  - Inconvenientes con el suministro de gas,Personal,2
2018,11,Noviembre,Centro Regional Rosario,LITORAL GAS S.A.,II  - Inconvenientes con el suministro de gas,Oficio,1
2018,11,Noviembre,Centro Regional Rosario,LITORAL GAS S.A.,III - Gestión de Prestaciones,Personal,1
2018,11,Noviembre,Centro Regional Rosario,LITORAL GAS S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,1
2018,11,Noviembre,Centro Regional Rosario,LITORAL GAS S.A.,I   - Facturación y Gestión de Deudas,Personal,6
2018,11,Noviembre,Centro Regional Rosario,LITORAL GAS S.A.,I   - Facturación y Gestión de Deudas,Telefónico,1
2018,11,Noviembre,Centro Regional San Juan,DISTRIBUIDORA DE GAS CUYANA S.A.,II  - Inconvenientes con el suministro de gas,Oficio,1
2018,11,Noviembre,Centro Regional San Juan,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturación y Gestión de Deudas,Telefónico,2
2018,11,Noviembre,Centro Regional San Juan,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturación y Gestión de Deudas,Personal,14
2018,11,Noviembre,Centro Regional San Juan,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,1
2018,11,Noviembre,Centro Regional Santa Rosa,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,1
2018,11,Noviembre,Centro Regional Santa Rosa,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Personal,2
2018,11,Noviembre,Centro Regional Santa Rosa,CAMUZZI GAS PAMPEANA S.A.,I   - Facturación y Gestión de Deudas,Telefónico,1
2018,11,Noviembre,Centro Regional Sur,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Personal,2
2018,11,Noviembre,Centro Regional Sur,CAMUZZI GAS DEL SUR S.A.,III - Gestión de Prestaciones,Telefónico,1
2018,11,Noviembre,Centro Regional Sur,CAMUZZI GAS DEL SUR S.A.,III - Gestión de Prestaciones,Correo Postal,1
2018,11,Noviembre,Centro Regional Trelew,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Personal,1
2018,11,Noviembre,Centro Regional Tucumán,GASNOR S.A.,II  - Inconvenientes con el suministro de gas,Personal,1
2018,11,Noviembre,Centro Regional Tucumán,GASNOR S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,5
2018,11,Noviembre,Centro Regional Tucumán,GASNOR S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,1
2018,11,Noviembre,Centro Regional Tucumán,GASNOR S.A.,II  - Inconvenientes con el suministro de gas,Correo Postal,1
2018,11,Noviembre,Centro Regional Tucumán,GASNOR S.A.,I   - Facturación y Gestión de Deudas,Telefónico,3
2018,11,Noviembre,Centro Regional Tucumán,GASNOR S.A.,I   - Facturación y Gestión de Deudas,Personal,2
2018,11,Noviembre,Centro Regional Tucumán,GASNOR S.A.,I   - Facturación y Gestión de Deudas,Correo Postal,4
2018,11,Noviembre,Sede Central,GAS NATURAL BAN S.A.,II  - Inconvenientes con el suministro de gas,Personal,1
2018,11,Noviembre,Sede Central,GAS NATURAL BAN S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,63
2018,11,Noviembre,Sede Central,GAS NATURAL BAN S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,26
2018,11,Noviembre,Sede Central,GAS NATURAL BAN S.A.,III - Gestión de Prestaciones,Personal,4
2018,11,Noviembre,Sede Central,GAS NATURAL BAN S.A.,III - Gestión de Prestaciones,Telefónico,8
2018,11,Noviembre,Sede Central,GAS NATURAL BAN S.A.,III - Gestión de Prestaciones,Correo Postal,2
2018,11,Noviembre,Sede Central,GAS NATURAL BAN S.A.,III - Gestión de Prestaciones,Medio electrónico,25
2018,11,Noviembre,Sede Central,GAS NATURAL BAN S.A.,I   - Facturación y Gestión de Deudas,Telefónico,6
2018,11,Noviembre,Sede Central,GAS NATURAL BAN S.A.,I   - Facturación y Gestión de Deudas,Personal,9
2018,11,Noviembre,Sede Central,GAS NATURAL BAN S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,11
2018,11,Noviembre,Sede Central,GAS NATURAL BAN S.A.,I   - Facturación y Gestión de Deudas,Correo Postal,2
2018,11,Noviembre,Sede Central,METROGAS S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,20
2018,11,Noviembre,Sede Central,METROGAS S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,61
2018,11,Noviembre,Sede Central,METROGAS S.A.,II  - Inconvenientes con el suministro de gas,Personal,17
2018,11,Noviembre,Sede Central,METROGAS S.A.,III - Gestión de Prestaciones,Personal,11
2018,11,Noviembre,Sede Central,METROGAS S.A.,III - Gestión de Prestaciones,Telefónico,15
2018,11,Noviembre,Sede Central,METROGAS S.A.,III - Gestión de Prestaciones,Correo Postal,2
2018,11,Noviembre,Sede Central,METROGAS S.A.,III - Gestión de Prestaciones,Medio electrónico,31
2018,11,Noviembre,Sede Central,METROGAS S.A.,I   - Facturación y Gestión de Deudas,Telefónico,9
2018,11,Noviembre,Sede Central,METROGAS S.A.,I   - Facturación y Gestión de Deudas,Correo Postal,6
2018,11,Noviembre,Sede Central,METROGAS S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,21
2018,11,Noviembre,Sede Central,METROGAS S.A.,I   - Facturación y Gestión de Deudas,Personal,25
2018,11,Noviembre,Sede Central,PROAGAS S.A.,II  - Inconvenientes con el suministro de gas,Personal,3
2018,12,Diciembre,Centro Regional Bahía Blanca,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,1
2018,12,Diciembre,Centro Regional Bahía Blanca,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,1
2018,12,Diciembre,Centro Regional Bahía Blanca,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Personal,1
2018,12,Diciembre,Centro Regional Bahía Blanca,CAMUZZI GAS PAMPEANA S.A.,I   - Facturación y Gestión de Deudas,Correo Postal,1
2018,12,Diciembre,Centro Regional Bahía Blanca,CAMUZZI GAS PAMPEANA S.A.,I   - Facturación y Gestión de Deudas,Personal,1
2018,12,Diciembre,Centro Regional Bariloche,CAMUZZI GAS DEL SUR S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,1
2018,12,Diciembre,Centro Regional Bariloche,CAMUZZI GAS DEL SUR S.A.,I   - Facturación y Gestión de Deudas,Telefónico,3
2018,12,Diciembre,Centro Regional Bariloche,CAMUZZI GAS DEL SUR S.A.,I   - Facturación y Gestión de Deudas,Personal,3
2018,12,Diciembre,Centro Regional Centro,CARLOS PAZ GAS S.A.,I   - Facturación y Gestión de Deudas,Telefónico,1
2018,12,Diciembre,Centro Regional Centro,CARLOS PAZ GAS S.A.,I   - Facturación y Gestión de Deudas,Personal,1
2018,12,Diciembre,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,II  - Inconvenientes con el suministro de gas,Personal,2
2018,12,Diciembre,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,8
2018,12,Diciembre,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,I   - Facturación y Gestión de Deudas,Telefónico,3
2018,12,Diciembre,Centro Regional Centro,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,I   - Facturación y Gestión de Deudas,Personal,26
2018,12,Diciembre,Centro Regional Concordia,GAS NEA S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,1
2018,12,Diciembre,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,1
2018,12,Diciembre,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,2
2018,12,Diciembre,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,3
2018,12,Diciembre,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,II  - Inconvenientes con el suministro de gas,Personal,2
2018,12,Diciembre,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,III - Gestión de Prestaciones,Telefónico,3
